name,latitude,longitude,cctvUrl,type,roadId,resolution,format,time
[중앙선] 가산,36.095992,128.533354,http://cctvsec.ktict.co.kr/2274/f4wk1Ith8MC1E7w+20URihMon/OA6z00zjmdRY+TG5vq6lY+EZfGzr6mfFcPks6nC0RK7G43JMaPVfgk/GWkmTfaxAwJAeSlGZ/mCbf2dJw=,1,,,HLS,
[중앙선] 군위,36.199188,128.559380,http://cctvsec.ktict.co.kr/2275/fM5ySOISu847dtn1aTHm14bzZNjtyR8WZLPWLKCD9YLmTLYZ/EaQyQQAPK0MaglxaJgPp1ZBFffJg5NrkRA30aCKf4ib3ymBKWWL8PqPNZg=,1,,,HLS,
[중앙선] 의성,36.292000,128.580775,http://cctvsec.ktict.co.kr/2276/Vtj/Pgsdn3vPE6l5j+dBSU3nEv/pH3c2IJH+GLyoMgaTdZthqkCzFHD+ofwBHL9rW0fOg8Gtzrw+AhKfwHl3XZ/Q2rnPHf5CnQgDmSTRMVo=,1,,,HLS,
[중앙선] 남안동,36.474970,128.621448,http://cctvsec.ktict.co.kr/2277/W17spigfEvEpmYYDKVVNzw5crrPUmEya7IXvIce/j7/Ii7tp4oV6TZ9VOGR1ABIO/nbHGq4VGnq+DtQDX2Q6IshM6/HLXIW/Zy/xed+V9j0=,1,,,HLS,
[중앙선] 서안동,36.589121,128.626088,http://cctvsec.ktict.co.kr/2278/t/UP1lYrgxvoqqkey3+73fYCbxCHg3vNmDWjKuMQx5hNajasGgN7zccFP5gIkrFu/Co+A7q7rhlsMFQMqUlt34Jdj1zLv1pX13CATN9cVMo=,1,,,HLS,
[중앙선] 예천,36.668169,128.541619,http://cctvsec.ktict.co.kr/2279/zllTra4xY1tUYbXJ8qdzuQnlqjacNQ5JTOCPNF8R9wxjrHXeeERTKYfg+Z94Gl8vklTsmncD3ViGS6GLht8zHCejfie6/nGyxaFWSFbVccQ=,1,,,HLS,
[중앙선] 영주,36.769222,128.571702,http://cctvsec.ktict.co.kr/2280/lv4vxgznvyN3Ho9oXULzVpq1y3jLcsYl9JGi2Fk9B1qSYox7LfiawHF+sApInj9n3NCfwDUiftvpaYCX/26h+qugEYHktkTkxKDuHRvSXSA=,1,,,HLS,
[중앙선] 풍기,36.852607,128.530308,http://cctvsec.ktict.co.kr/2281/aL8w/GRSD6Xd5Asy9eqjn7DjuTF529bRg8VoAavUbI7SYrPE/tamw6l+0htpQkqOspVHFlIK4GIJGAMDtzb56dEmpE/Vs8zc1zvyp+I50R4=,1,,,HLS,
[청주영덕선] 낙동분기점_청주영덕,36.367013,128.227954,http://cctvsec.ktict.co.kr/2285/EzPWNq/wwphGc4Wn74XtoU9HgMBLSl252B1Et7cpcR/wV7n6JW4cxVRrtrr3PcsvJfSdg1ic0DbZA6teKlXSi+Rzg8MO8Qg5SMrrQ5WKxO8=,1,,,HLS,
[경부선] 포남리,36.026798,128.416855,http://cctvsec.ktict.co.kr/2387/KMLW+C+4tfvjy51kkyllGEAsX05gL+cUhUUcIevyDUEg/9kxmQW0YaZRDM71fSQSv29aJvzLaKmRMTtBvaGzqdDRBKsDg5Xd3QG4e1w59eo=,1,,,HLS,
[경부선] 낙동강교,36.069721,128.394974,http://cctvsec.ktict.co.kr/2388/JFqpbZ2DkdOtepSkH9BUoev3F+O39GzFmDV2QD6Zg0DPSuU4VaoFiviy98usAJBwFvHagdSVZA7cdN7XCBuDa1OaORIZ+Z8e7++yNgi8Vms=,1,,,HLS,
[경부선] 선산육교,36.131180,128.338150,http://cctvsec.ktict.co.kr/2389/UF3SHPz/sLqr6sdjepUtH5lDJ+0/Q1B8kXOPJkv0Yldobj19YUD4FtQiV21ze9DSvbcrRB2EyZlkxQ1qTDm+ngP6zCyKzAgZzTnI1D03S08=,1,,,HLS,
[경부선] 송선2교,36.145924,128.294708,http://cctvsec.ktict.co.kr/2390/sNYV7u7FvOBXf2HyQP4+2BT0aKRiogywzJOpBop74mD2sL8JfmaUKn2NAgcTc1DDvr5YMz1YWe/NG3A5F6xHzj5hWdubtcKDTuxZBj+2qHg=,1,,,HLS,
[경부선] 송천,36.158757,128.268754,http://cctvsec.ktict.co.kr/2391/OfE80lBz0aMqkSXG16R5XntONxa+SFih9pKEzYSCBNSw/u0QOIr8NsEEvI5ERoe5SnIVzvNJRXGH3j38XBG25J8mJTF+CdZsNzjmTyxPe9Y=,1,,,HLS,
[경부선] 농소,36.130451,128.160065,http://cctvsec.ktict.co.kr/2392/FroV4l/wuBTp51azd/0hjxg0jewQujCCeoHAHSXTWbchXQJf+VyPCjAuSFDNxuy36v4AZL6R+qqmon0dCLaibyGxmQFWP6AbynZQMIwp0ZI=,1,,,HLS,
[경부선] 감천교2,36.124386,128.135513,http://cctvsec.ktict.co.kr/2393/O5zuRjUgqHTJ5KhUIHSJiV8pYl/PdsedSrdpT+UlH2ZoA+fbG5Gy8QsZG77VL5y3EQsvtK/YYvDONCTsXT+Wj/aIK1RDymFr/yJZYVb3SzU=,1,,,HLS,
[경부선] 김천2,36.133392,128.102417,http://cctvsec.ktict.co.kr/2394/2CMdGqqtGgFu+a5BzdwBkzbovFFpyGKYASp/0vaXlUG/J4laaKL8wNS5zcWDZloDI4LB9bRTaB9vuz4b9cdTYUShByr9dAm/Tg3N209pqxc=,1,,,HLS,
[경부선] 직지사,36.163448,128.018600,http://cctvsec.ktict.co.kr/2395/ymXz31rL8vwT8vLOqzaM3lP3k8saL1HnBBnZWTWtfRScj5pd+rE2CK5co0kIfCwENcPQduqD2TnbsDoEIlez95LgN2jlkicenYc8F4PAdXI=,1,,,HLS,
[경부선] 추풍령대교2,36.179008,128.013779,http://cctvsec.ktict.co.kr/2396/zGcei9mNHIfi09awNcZJjzARlsYDhH2Cre22BTQCWrzHBi26rbbVSozISSoFI6R3crqu/vhH3U+1Kt4KI8Fv9ASYygwyXPkFBtDm6QHYViE=,1,,,HLS,
[경부선] 추풍령,36.204845,128.001053,http://cctvsec.ktict.co.kr/2397/theNAJzLYhf+ffoC3p+uss1lFoYWGsNtXa5yqbf8sbT8LrzDH1hRy1w6sCg12l8R8LjLl1+TI/uoVxLXPdY8ALVaMNKD+EDUeBkdH7nGBT8=,1,,,HLS,
[경부선] 대신2교,36.155396,128.193711,http://cctvsec.ktict.co.kr/2425/WDtNP06hzhQND9NlwDchvxHpLcdZ1UlWSIHy06/MBrYoE7duQAdadSiOTF+T+A/7eslZDds9GKT+x/Ta8Gikby0Quc8WQDGFUTuZXFTHs4Y=,1,,,HLS,
[경부선] 아포교,36.152947,128.278965,http://cctvsec.ktict.co.kr/2428/Xu2qXArKJkqEbTfU7SHLs73GR47zEN2xtZRxR/o1kBIPs5WkQ0MMg7w9+hKhbimKYxh9V1dIQ6cn1593rt8w+1zrOLjRHYMrVnHv+taTYMw=,1,,,HLS,
[경부선] 봉산정류장,36.151182,128.032784,http://cctvsec.ktict.co.kr/2443/pIWYNuEh+5wkqzAEQj/12L3kTmYnfGewo1VmCLf1aOdcVhLur68lBrER93GmF4c6gCqKVCX/BfVdaFRS4rile0jv8BieYpK8W8l0rcEl+pg=,1,,,HLS,
[중부내륙선] 대원1교,36.285912,128.236946,http://cctvsec.ktict.co.kr/2668/gKC8W9siwiA0WtIW8FmTw5ISWDveKvsMCXXaRZ8c0R6/pFmoNfAT8+WR45MiAEoCEcodWP2afrX2GNCojP6r7c/lywRxorui3Ju64JpG1Ns=,1,,,HLS,
[중부내륙선] 낙동분기점,36.372990,128.239410,http://cctvsec.ktict.co.kr/2669/04h9O+2Ua3dOnWk0h5A//kGFb13RZd+nvRehowv4jD1PKhIZa0VDa6pinDIrpXeyRA6btpxx9vAzkCUXoj1lugkqZ7QBoXfPECc1hOEU7nM=,1,,,HLS,
[중부내륙선] 문경새재,36.709940,128.110260,http://cctvsec.ktict.co.kr/2670/Ue/ia5zlSPf9bAgIfkOdBxNytE1kPwNNWBOIZpTkMjZ2wNwUxdiT03hS0QMjfqgD3XqMzvA1vDy5jOQ4uUSZO+EMyPgyhnFuHatINCcJ2tE=,1,,,HLS,
[중부내륙선] 용담,36.478889,128.200956,http://cctvsec.ktict.co.kr/2677/6xU7oyHgce85EYs6SVLlucYZNjNOm5xkZhlHX4AwLbzY2r1Mld8z4HxxAzhtrbU8iXkK32T2JrqHUWNqhEMZU1jQ/z2OQ1WFcczhYhssybw=,1,,,HLS,
[중부내륙선] 신상,36.408198,128.225812,http://cctvsec.ktict.co.kr/2678/5Zx5JKAlIngfJzbCvin5xYbiRPSv6CitpWVJWpFyKmhINPahKVeFFy9cQUBcIiVY5d4f7YvfuhDC8/pa/Wg2NyL+U5p13AeZV30yDQYFSdI=,1,,,HLS,
[중부내륙선] 유곡3교,36.347653,128.228911,http://cctvsec.ktict.co.kr/2679//H1fYHkG8rrVuDFrvaZvzBKkvRiKG3BmwwlZ/tUUma9MQ72LyCGJLkVKzKSEdThdwyBT7XG8IcqgtMmArarDajvw+/f3eBHNY5TOSwpFfBg=,1,,,HLS,
[중부내륙선] 선산휴게소,36.278066,128.247786,http://cctvsec.ktict.co.kr/2680/jFPx9j9QU7FDjtGpl9mOoh27qIQP+grCYpsYQES/2lxg45AI0KFINkJi436l91fByO/2vzfBAZiUW8NYo+dKDLBAizcFk5XBBMKXg2HFgVc=,1,,,HLS,
[중부내륙선] 남김천,36.061050,128.266800,http://cctvsec.ktict.co.kr/2681/eLt3t4kO6Zt+QoDlruTfe2uuvMs0YEJe22brPXr41NiHYLRXKJWnBkmdlVKUOylgARQYahuQSTpmNnGORBJuA2lF/kH/XiDJQpWKNllvSsM=,1,,,HLS,
[경부선] 감천교,36.126445,128.127371,http://cctvsec.ktict.co.kr/2683/weBRKJViXhJfaj4ZLZBf/bpTY/eQvhfTmuIpRwwup3yx9ucreURTygYVsZwe6ZfrhMeT+0BQL4Szj9cUqobZVZBOI+LOpNhHLiUjyypQvWA=,1,,,HLS,
[중앙선] 다부,36.047608,128.517119,http://cctvsec.ktict.co.kr/2691/EQKHj5yGvq45llVkYBF+fYFRhEHoK57zOOaCK0k0UhZEzWt9ogBRmGsPWhduOrtO4ol2wBktLA26YJfqReB9QGxioP+HDKU1YwBQZpsulWA=,1,,,HLS,
[중앙선] 평팔,36.424735,128.614382,http://cctvsec.ktict.co.kr/2698/XEJrI0kt1PvGdCYWLMfxjxfq3oZNLj1cSim4//pe0qGRR+nsoY8cEdop+1lSJ4DjXcDXQ1b/H4eS5Sa6cQNZ2Zw2oSPlmgdKBM5rjJ76OPo=,1,,,HLS,
[중앙선] 군위분기점,36.160278,128.550556,http://cctvsec.ktict.co.kr/2699/v4oa2Oo8ecV2tnYkvsifiMbBOxM6mn24FaPfTLFiJSMhxlGWMjd45uZiM2dW4P0F+kYYItlvlxJqusPn6yZN2d3EzgdArACIJByyfzmuAg0=,1,,,HLS,
[중앙선] 안평,36.368431,128.572611,http://cctvsec.ktict.co.kr/2700/qPNZAn4baRHV4XCzNOUce4OeK4LgSX0LfiZ0LslgFZK1DRVNI/J6qa0nvY71MQhIQ62A8A+tAtn1BJ0lsYmcbCfVVJ+hdniGXg060CTcpAY=,1,,,HLS,
[익산포항선] 매산육교,36.028131,128.901867,http://cctvsec.ktict.co.kr/2856/KVSIbWAqsDGU+QYnfGI+FWBZFGPRhAHyEIVFNHw6ORppXdcPxGzy0w+oFgMKNI0v2398dJrxR2itV/TVPTfO9Lsvlq2i++wNGPES0joE408=,1,,,HLS,
[청주영덕선] 상주쉼터(청주),36.425865,128.044128,http://cctvsec.ktict.co.kr/2906/kJJwvMSWKqMDYrhk4dgKW1b24VOPaa6PppEgi7oKz1Awsrg2nG1fNajZBoGuMZ4uEA7Nanb48y3D19K6G4joojfmCM82AY1OlDDiezNuWlk=,1,,,HLS,
[청주영덕선] 상주쉼터(영덕),36.408028,128.067581,http://cctvsec.ktict.co.kr/2907/JPD2Ho9rPjsrPQz3regH3/knAGq4XxyE3K1JHcwhJRCrFDltF03aLaJXbgn0xAqX/C2kn4KYMkS2FhpQnoFa8x5lnk9xH/4GzMHTxZb5b+M=,1,,,HLS,
[청주영덕선] 신촌,36.406902,128.072983,http://cctvsec.ktict.co.kr/2908/nQ8Xzn5C5lf6FUB8pe7pmkGXHrw48cNeNppNJjeaAWf3uOPSQeftOi2QO97Ipl4dJXk83dyxYJdxoQ2ZfGFX/nCznhb3XtGO06awotFPOY4=,1,,,HLS,
[당진대전선] 도계,36.374126,128.174454,http://cctvsec.ktict.co.kr/2910/ZbOhMHbtveiOjHPMeo4gH2Tp3QfGkUV1UMr3x17FjT/NyeysDR1DAz6cKZBbmruKoIYuMIF9CFa2iDQcaAncVd49vONj8SHlcfhTemihZ2Q=,1,,,HLS,
[청주영덕선] 상주분기점,36.374725,128.277802,http://cctvsec.ktict.co.kr/2912/9QiAbUBHE2bxi5AZr/0qba/8DyUjYcFmspfe4/xS0qrWsunK1XQiNHxZok6k2x1MoBZQdML0yoWLAaoXgvIMGP9dejRDu75N5B1LKdrGiOo=,1,,,HLS,
[청주영덕선] 안사1터널(영덕외부),36.404438,128.479492,http://cctvsec.ktict.co.kr/2913/VV0gtuTPwRuGw4oU1PUNY/wfJhtT7yK19wF94E9vqP07Gzj/7lrIcLEoRgRdB/sIN9av9vUAG3xWacgefvH61+/VnBMy94atBVGdEvSqpl4=,1,,,HLS,
[청주영덕선] 안사2터널(청주외부),36.413224,128.499774,http://cctvsec.ktict.co.kr/2914/MMTrw97roxaDIZyq+jh/HTT6NMgdglbFESU9QqBfyMjg3Oe4ZVvBLxfLV7/nRDYVf/3Pq2KsoQkkFGaPG7yyc+L45JyJ6gDONcYfQv466os=,1,,,HLS,
[청주영덕선] 안평1터널(청주외부2),36.417316,128.526944,http://cctvsec.ktict.co.kr/2915/YgS6VM97LXU3qjq0qzVgWT0L+enQvoinc4p/WJzTE/bO6hBaqDSX5R2gKnuWZLEN4PHAIhD7mdnfOUVV8C+id0E8BxMNd7l74qZ/l3zL1LY=,1,,,HLS,
[청주영덕선] 안평1터널(청주외부1),36.418385,128.559540,http://cctvsec.ktict.co.kr/2916/wHpxcF07YYNGc6eNksN+FYLKuZ8IbVT2L6Z4XJfxCld2SnFbusPArAue7HpQhVHAwvzPNnbN1NL7ivqDiZoe2VHlz3s4blqSb0RL2yCh2hg=,1,,,HLS,
[청주영덕선] 안평2터널(영덕외부),36.422546,128.580032,http://cctvsec.ktict.co.kr/2917/j9jNweT4hJc64+Tzoq7s3wP8QMiuVAiatSAwpj7s4s0blYe20jx1coO+RP6FEXl8sOLtmNjnnqxcYD2boV+SiR5h7AnUMS5YxXJ7SKu8slE=,1,,,HLS,
[청주영덕선] 북의성,36.418751,128.691971,http://cctvsec.ktict.co.kr/2918/wnfCGqwy8dcGjUWXcF5SIuD95ZRcTyJJsz/O8QrrGhX/7h9QcSsK1eWTAvB41NhPLwahflTdU4As2oNujQt+JwjaxX6QTo7tamDovjcInxU=,1,,,HLS,
[청주영덕선] 단촌4터널(청주외부1),36.422027,128.726171,http://cctvsec.ktict.co.kr/2919/L/rWP+ESpac2lcman1XI0TolJ/Bgk4skYeI070BdtZbtIP5tGwjW2Bvbebax7toqism20kovrPveIYjRH+2MSYhHnc0u8KUorJlo2bhajfw=,1,,,HLS,
[청주영덕선] 서변1교,36.416069,128.767349,http://cctvsec.ktict.co.kr/2920/kHSWmiPq/SA2SaNiSk0kwBZIPtR/xzzOZ9KLBkk8v1dPvYH2eR2PXks4jFPlbAuDT2ItXENXsTy2KFyK4TpbW835sNw2L6YV9jyKetezEgI=,1,,,HLS,
[청주영덕선] 점곡SA(영덕),36.415661,128.784958,http://cctvsec.ktict.co.kr/2921/LlPyfSqjyvfg93ZxaAHOMxEfwG1j8nIHAmWesABpVzJysdD872dN3KWQOr8s+nix5BcMs7/JS88WKIJ6jokBVUpXohARgQ5kAuk5O1najhg=,1,,,HLS,
[청주영덕선] 길안1터널(청주외부),36.436817,128.865728,http://cctvsec.ktict.co.kr/2922/af4uDmss8nUIdgoX2n9GN8D4KiajZq/K7bjPQhaDbxhg7aN9to22qmf7XsL4Q0SdstBpNWxq0PKtLp9THwysP224knVx4xqQbuBPp4tIB7E=,1,,,HLS,
[중부내륙선] 월명,36.050449,128.270477,http://cctvsec.ktict.co.kr/2989/bVQtKbidKLsbE7PlL1Id8B0qVx+4a6PogSg9QYi2OzGqcYzm4YoW4Wgu1J4NL9Gly8Ov+Bq//+fXqZkt56jAAGmZNi8RjQjwhye6aGxNjeE=,1,,,HLS,
[중부내륙선] 봉명교,36.175800,128.264130,http://cctvsec.ktict.co.kr/2990/VUtbD+7HCqqEgyO3JYfvc4RfiZ6htt2quPhkzBA6ugDaJ9ddPlPFZNhVAD44g4c/hQRVshzaJ338o2tjZIRhBxFJ0lWMRVyTdQN3d2YgJas=,1,,,HLS,
[중부내륙선] 봉곡1교,36.257607,128.255783,http://cctvsec.ktict.co.kr/2991/ol7nvVF6iqfSMqtVstxbzrcWR2fVoFGQU04rfIaLBNFPyG73Em9bbl2LiByoNLZD+VXSD3geyRMKomZKPgVCnx+k3JZ7AcnuHBiMIg38F9M=,1,,,HLS,
[중부내륙선] 대원,36.283146,128.241806,http://cctvsec.ktict.co.kr/2992/oDT1QWCMT+LEkBf+HY2PKgLmTfP01h+u9lwWNyDWGsT2BdHOPV49Jmbi2VrXgBhF8V5O3bjTv802nXEsWUS24j7iCsA8vcXCSLbuCm+5q78=,1,,,HLS,
[중부내륙선] 신오,36.339718,128.223099,http://cctvsec.ktict.co.kr/2993/ApNAEr6zF4vFF4QCACmpWWrRIZ46HvrL/8tYvRtftcWsFOjI1ymOJT4GfL6hGxs/ibN9NVrslMMfj14bke3SITqHK34I7A0MgamGr1VWmH4=,1,,,HLS,
[중부내륙선] 낙동분기점2,36.359264,128.236801,http://cctvsec.ktict.co.kr/2994/tBAmC5jAJZluNuKcEkuqDsl7E6cAuuXJvypIpLARB6cFwp57FIMCcxj2yMdBUN9GxLz6K6JWLFe8tCVtgUwoiUyPY8qHfPHVWAnbyjB+DRc=,1,,,HLS,
[중부내륙선] 헌신2교,36.411510,128.222366,http://cctvsec.ktict.co.kr/2995/kuS/u+m4PD8VEbSYfwMkobNkDTq//jg7jGtF9Ibw5NfkW7WCe4Iwf8XI+kVMwaSjUWBvS3+CdvnzvKojM9e4rSmgfaKes8H/mNdb0PLgOoA=,1,,,HLS,
[중부내륙선] 상주2,36.427883,128.213364,http://cctvsec.ktict.co.kr/2996/95Q12Gws/uRRRlRo61K5LZW0+2c2KjRzbXqTBVcRUTY2kz1F+cpcBmJiQtAb9No2OY+NLiBxUF09TcdVg946Mv00NleEL45cQ4yIyNIVTmA=,1,,,HLS,
[중부내륙선] 덕담3교,36.453999,128.201096,http://cctvsec.ktict.co.kr/2997/2se4naiikF6Jkr+WaqCXZ3NE9pMDi15d0AqveLZ3isB5C52eZE1HG4tQNp3F4zrQKiKE/rS9iPFdQ5vcmHoKK9aSg94LhgtEZy1uBfzMEso=,1,,,HLS,
[중부내륙선] 지산리,36.567142,128.148773,http://cctvsec.ktict.co.kr/2999/ppcUkQc/HwBbg1yL0rbnQlx9ZF8LbEdAODu8Sfd/CsBkL7TMJFWEGz24KtyD+cNF1ayru3buCyHfA72DU/n2XyP0GZ93Pye3RlkhE0Wfm8M=,1,,,HLS,
[중부내륙선] 문경SA(창원),36.624180,128.149002,http://cctvsec.ktict.co.kr/3000/GsvyagX/LMflC1Z0L0vM1vFY57Ja6GsegUTarQF53fTxp9hn1ugi+AyM1fKJ6UMRx3uiLoWau2S11GoH9hYcEWjmbvKQY0FPBwdGp/td94M=,1,,,HLS,
[경부선] 추풍령대교,36.193370,128.006771,http://cctvsec.ktict.co.kr/3036/cEg63Cn912hS2xHhwez6cA/H3qwCSadxBBvDshtAhyyE/TFyyDjCDxgraXNOWR1inahcHes3vFi3fEd4JD7hNKqynvIdaB8NDShYktJmwro=,1,,,HLS,
[경부선] 덕천교,36.143050,128.045240,http://cctvsec.ktict.co.kr/3037/zMO8i74KFnLP3qZSmKpmzXoxZBA7pjByqEs17WJEKsL0PE6XDrWzLcaxcE+dCKftSKHhzh92BuenkGeI9/Ymvr8j5YeMRkN61VFHcS9ThLg=,1,,,HLS,
[경부선] 광천,36.174586,128.015162,http://cctvsec.ktict.co.kr/3038/t45aG4C9Xz0sDwdEHUsHkd0y5jzC5STrRFC9tti/eju7D4Pyr8CXb6Xitzf5ty5bcf5kKX9ZETcCpnQnz0AfefaWN/vtAYhqFBrnUjnlYdg=,1,,,HLS,
[경부선] 낙동대교,36.070261,128.393092,http://cctvsec.ktict.co.kr/3039/rkTTHoj2dcTOsSoUza2OMSIHKbmq8gqzoBxka6aELuN+NFNJ7zuYNGiG8VMFByysoU+Ts/E/22wRJ1erF18po8jN/1ncgqf1krFgd5GavfA=,1,,,HLS,
[경부선] 포남교,36.044703,128.410680,http://cctvsec.ktict.co.kr/3043/SEYQqNQ6HUPWIHYnscbEJOmQGZ1B6Bi+8T8oiGS7zjCz3elxDEiGT7Ev6BGTDKo5Z7bQrMgafUD8tKerAua/o4HSAYV0RrzTXlXfdzmoRd8=,1,,,HLS,
[경부선] 광평교,36.102780,128.362248,http://cctvsec.ktict.co.kr/3049/9Gywp30I8R6C9bN0VSEoXn/f7DVt25c4UtUx1oYSZg/laYlCXs4whTrnTbjalfGiSso+aGM4DYcUCZXe5SzdKunbdWQOuQmZ7tibkpy/AU4=,1,,,HLS,
[경부선] 작동교,36.160404,128.235012,http://cctvsec.ktict.co.kr/3051/n673yNPD6AwHIjM1Jxlk9Pgu/RW3eEDdkzSYt/M3vYygJ1s5Bzc+14we2NVCrIhcRly4XabIjqxQsp/mosz6LjWMhSDOre+1nn7Jp+FThYo=,1,,,HLS,
[경부선] 도량2교,36.135877,128.320826,http://cctvsec.ktict.co.kr/3052/SCeZ6D5ebSo/QQRwfwTHKEiLkwC07w5/pPA7PGnpbHd0P/xutQZoiAvrGizUVgAyyI+nqZroCn2h+AIwJltAY/Dp8c0if7taBV/YZt8Fn2E=,1,,,HLS,
[경부선] 인의교,36.138209,128.065062,http://cctvsec.ktict.co.kr/3053/fn2tQrwSGMZltu418ZG9qscJfHkOOSJYFpz8sZOGHuNl0yu2Wfqo48nZlY3h0fECu+pXWFUmmzPtL0ait2+Hcu3jVY95xLh+OTAFq/8U8AU=,1,,,HLS,
[대구포항선] 화남육교,36.039230,128.942900,http://cctvsec.ktict.co.kr/3079/je+LWKXmpaIW7RNkD08p26peWekAuxpLxsXf/GroblVnosm7PIGiTM/kmFu6LByxclDvuKhVxtTLsGzt2ldGdaCL6hlmoObmGqd9i9sjrq0=,1,,,HLS,
[익산포항선] 죽곡2교,36.052353,128.959042,http://cctvsec.ktict.co.kr/3085/YV/6lYo8h4PfEi8W0zf/37edU5URphfsdUZgpYJgJBb+emDn2pcWI7XRYjbIq4k2+014+n/gcgAaWFORu68OwX55R2w1omv/uA01l55qUYs=,1,,,HLS,
[익산포항선] 덕연1교,36.054610,128.987979,http://cctvsec.ktict.co.kr/3086/+qTkzRoe4uaNYv99TV57vHb0P1kiZdVKyMmCyOoBJPY3ZUM4kr/rmCDHL61gjSsazNlAROUPM/ToVzviykq3dbnHdVIjsIaJ/Sj25nYO6Vs=,1,,,HLS,
[익산포항선] 화산교,36.018385,128.887095,http://cctvsec.ktict.co.kr/3089/pHBOlI8vaG0gHRwnnutCQKbujkq5t96jhz5QfwVMPUMvlO6uVE4Y0J1hAIat4FhdS7Hf/jBicNfX6l1P8G59DDgdNfkkhT1slM8pHvdBEn0=,1,,,HLS,
[중부내륙선] 가장교,36.540217,128.150302,http://cctvsec.ktict.co.kr/3306/E1tbjRfPwM71SWpmGyNDmqB43vvwB/VyLyZfplLgJa4EBwv0JGxq9cRZOM8FKZtsB/3LTYOPmF/kTao+O6iXWFNLJzsUsJKCRBczDXF+yZY=,1,,,HLS,
[중부내륙선] 역곡2교,36.521471,128.176011,http://cctvsec.ktict.co.kr/3307/jeCIfQk5ZKD9hWG9/1TckTFuwc95ujGK5TaXKphmsFpm+IBposXx3IAJNQXJ6haU2MOXVadeom8HL7hVkivwjyuK/ZwvllZyKAawGzvMRjE=,1,,,HLS,
[중부내륙선] 흑암1교,36.561561,128.147350,http://cctvsec.ktict.co.kr/3308/D0MacJ7aCpI1nL1VvzX9tqfp2cInfLDcGlw9h1wErvht7Mm0lfUlkrDWx/UkYlREpXBXNQDnlrzQVVnCeaok/icsAtcNxljuRz+J3U57PGU=,1,,,HLS,
[중부내륙선] 불정터널,36.638441,128.146449,http://cctvsec.ktict.co.kr/3309/a+GBbpSlF9uCPy0BxLB5c8cijYHZniPGNpsE/DlnF8imcWHEpq5T8gpMBNe8WdkSqTkov6Z/j3w5HMPn0JIjj5Nv8hCBvygnYiylVGBHkdI=,1,,,HLS,
[중부내륙선] 점촌함창,36.586261,128.154944,http://cctvsec.ktict.co.kr/3310/pRB/4wmPWhRP5x5V0jm7HJnRxgCmqRgoPP4y2pD2iVey51dC8C0HT4X7O3nds6hUiWeXmMnE/GvaaWyQVUQbonF3C6Y7AKe2CXtmlTcTTq4=,1,,,HLS,
[중부내륙선] 모곡1교,36.694261,128.111623,http://cctvsec.ktict.co.kr/3312/J7BzjmSB6i7CVbDgEnNhlR/cmqQa4V5ujVJlFlJidJDV91P90MxmTJOA7nYQ69ouWo8BKZnFVPC663+BNIdKCz9PDIA+AELIjR7HlpO4Jbg=,1,,,HLS,
[중부내륙선] 불정1교,36.656610,128.138994,http://cctvsec.ktict.co.kr/3313/JW+dzzT8gFPZ6RnNRKAS1VVUCTY1N+R7TNCMFm3gbAUCA/QBvFJeUXPl+Bvlb8XTKeEcpYpTXyMaenHtR2KHa0NGEt3Ruk6Obj+7L3PiqQY=,1,,,HLS,
[중부내륙선] 감천교,36.200514,128.259305,http://cctvsec.ktict.co.kr/3314/z85HUlDAD6lDcvOPQaDwd1INF6qpuwFUTSwgJwZVKWsJj0zeWmPTv3XZMdMqs+tOVXj60Bj+m9aQ2R2rNo8cZjTBr3CU4SNMv4d+CBwUYBk=,1,,,HLS,
[중부내륙선] 용봉2교,36.024340,128.267607,http://cctvsec.ktict.co.kr/3316/RNjRlYb74JOlOROFrVgW03zFf8x69QKn1oLlvUp9hsog2+6mzN2W+gNh4AXZKIlrrxHqvpIbvfNiaijlEP0WZ/qYg1fm0rELLjGr8j3kRdI=,1,,,HLS,
[중부내륙선] 용봉3교,36.037750,128.271321,http://cctvsec.ktict.co.kr/3317/57vcCUqo8IgOpQR89DAWrCPxijPlTd9wR8MmzQOJSjaKGzfBL2c3VxEPl+G7UHgxn3dFHLF+4LBQsY0GNV6xTb4IDoBgxD4tdttU/1tMd4s=,1,,,HLS,
[중부내륙선] 김천분기점4교,36.155880,128.266535,http://cctvsec.ktict.co.kr/3318/3jbLzBPRhDfJ1fyNq8w2ouiFuAbCHAfGDgsmaV5jQRLzQ3KooX8/e6RWswu0IHwnH7uxDzHB540Rzh8FbSXnFSYOCqPqECmHTjJW9SXOlw4=,1,,,HLS,
[중부내륙선] 공검터널,36.499618,128.189176,http://cctvsec.ktict.co.kr/3319/RscZNOqe3f8SKsBqTZUjPgvLDaN2sWn5Ne/jJVkSbAPR5cghO4EGKKaikQv6COy4HzSG0P2AN81QpofA5+tS5yVMPK73QQuSdA7aY8gJDHk=,1,,,HLS,
[중부내륙선] 병성천교,36.438929,128.212076,http://cctvsec.ktict.co.kr/3328/syWYtZZpV7uz4ZhGehdD30cP3SFome4fP/M/jr3GwZFJ7juzSoZxVkigEwodpRi7enX2b47ufGLWk45z02menVWwrcAgiMU3yqY09w/oOsg=,1,,,HLS,
